"claims" "claim" "exposure" "age" "gender" "marital.status" "education" "region" "vehicle.age" "vehicle.body" "vehicle.use"
0 0 0.583333333333333 20 "Male" "Married" "12" "Bleachery" 6 "Hatchback" "Commute"
0 0 1 32 "Female" "Married" "12" "Lakeview" 7 "SUV" "Commute"
0 0 1 55 "Male" "Married" "12" "Warrendale" 0 "Sedan" "Commute"
0 0 1 20 "Male" "Married" "12" "Lakeview" 4 "SUV" "Commute"
0 0 1 35 "Male" "Married" "18" "Lakeview" 8 "Sedan" "Commute"
0 0 1 27 "Male" "Married" "16" "Warrendale" 6 "SUV" "Private"
0 0 0.916666666666667 31 "Female" "Married" "16" "The Chemistry" 8 "Sedan" "Commute"
0 0 1 41 "Male" "Married" "16" "Warrendale" 7 "Hatchback" "Commute"
0 0 0.583333333333333 57 "Male" "Married" "16" "Warrendale" 21 "Panel Van" "Commute"
0 0 1 73 "Male" "Married" "12" "Warrendale" 9 "Roadster" "Commute"
1 1 1 38 "Female" "Married" "12" "Piety Corner" 12 "SUV" "Commute"
0 0 1 28 "Male" "Married" "18" "Warrendale" 18 "Panel Van" "Private"
0 0 0.416666666666667 60 "Male" "Married" "16" "Lakeview" 5 "SUV" "Commute"
0 0 1 32 "Female" "Single" "12" "Highlands" 2 "Hatchback" "Commute"
1 1 1 38 "Female" "Single" "12" "Warrendale" 18 "Station Wagon" "Private"
0 0 1 29 "Female" "Married" "22" "Piety Corner" 5 "SUV" "Private"
1 1 1 22 "Female" "Single" "18" "Banks Square" 18 "SUV" "Commute"
0 0 1 39 "Male" "Married" "18" "Lakeview" 3 "Sedan" "Business"
0 0 1 55 "Male" "Married" "12" "Bleachery" 3 "Minibus" "Business"
0 0 1 38 "Female" "Married" "12" "Piety Corner" 1 "Minibus" "Private"
0 0 0.25 63 "Male" "Married" "16" "Bleachery" 6 "SUV" "Commute"
0 0 0.75 73 "Female" "Married" "18" "Warrendale" 3 "Hatchback" "Commute"
0 0 1 42 "Female" "Married" "18" "Lakeview" 5 "Minibus" "Private"
0 0 1 60 "Female" "Married" "18" "Piety Corner" 1 "SUV" "Private"
0 0 1 27 "Female" "Married" "18" "The Lanes" 1 "Truck" "Commute"
0 0 1 23 "Female" "Married" "22" "The Chemistry" 0 "Station Wagon" "Private"
0 0 1 17 "Female" "Single" "22" "Lakeview" 7 "SUV" "Commute"
0 0 0.916666666666667 34 "Male" "Single" "12" "Warrendale" 7 "Hatchback" "Commute"
0 0 0.5 55 "Female" "Married" "12" "The Lanes" 21 "SUV" "Commute"
0 0 1 33 "Male" "Single" "16" "Highlands" 21 "Panel Van" "Private"
0 0 1 32 "Male" "Married" "22" "Warrendale" 1 "SUV" "Private"
0 0 1 35 "Female" "Married" "22" "Warrendale" 15 "Sedan" "Private"
0 0 1 31 "Female" "Married" "16" "The Lanes" 9 "Hatchback" "Commute"
0 0 1 28 "Male" "Married" "18" "The Chemistry" 8 "SUV" "Private"
0 0 0.75 71 "Male" "Married" "16" "Piety Corner" 1 "Roadster" "Commute"
0 0 1 42 "Female" "Married" "18" "The Lanes" 4 "SUV" "Commute"
0 0 0.25 24 "Female" "Married" "12" "Lakeview" 5 "Station Wagon" "Commute"
0 0 0.75 19 "Female" "Single" "22" "Warrendale" 4 "SUV" "Commute"
0 0 0.25 20 "Female" "Married" "18" "Highlands" 19 "SUV" "Commute"
0 0 1 22 "Female" "Married" "18" "The Lanes" 6 "Sedan" "Commute"
0 0 1 59 "Female" "Married" "16" "Bleachery" 4 "Panel Van" "Private"
0 0 1 44 "Male" "Married" "18" "Piety Corner" 6 "SUV" "Commute"
0 0 1 43 "Female" "Married" "18" "Lakeview" 9 "Sedan" "Commute"
0 0 0.75 71 "Male" "Single" "16" "Banks Square" 4 "Hatchback" "Commute"
0 0 1 17 "Female" "Married" "22" "The Chemistry" 8 "SUV" "Commute"
1 1 1 20 "Male" "Married" "12" "The Lanes" 6 "SUV" "Commute"
0 0 0.0833333333333333 27 "Female" "Married" "22" "The Lanes" 1 "Station Wagon" "Commute"
0 0 1 64 "Female" "Married" "12" "Bleachery" 4 "Roadster" "Commute"
0 0 0.75 23 "Male" "Married" "22" "Lakeview" 3 "Sedan" "Private"
0 0 1 30 "Female" "Married" "18" "Lakeview" 6 "Station Wagon" "Private"
0 0 1 53 "Male" "Married" "22" "Lakeview" 5 "Panel Van" "Private"
0 0 0.25 23 "Male" "Married" "16" "Highlands" 1 "Sedan" "Commute"
0 0 1 56 "Female" "Married" "12" "Banks Square" 4 "SUV" "Private"
0 0 1 44 "Male" "Married" "18" "Lakeview" 1 "SUV" "Commute"
1 1 1 45 "Male" "Single" "12" "Lakeview" 9 "Truck" "Private"
0 0 1 38 "Female" "Married" "18" "Piety Corner" 11 "SUV" "Commute"
0 0 1 33 "Female" "Married" "22" "The Chemistry" 9 "Sedan" "Commute"
0 0 0.416666666666667 29 "Male" "Married" "22" "The Lanes" 9 "Hatchback" "Business"
0 0 1 24 "Female" "Married" "18" "The Chemistry" 4 "SUV" "Commute"
0 0 1 25 "Female" "Married" "18" "Piety Corner" 5 "Station Wagon" "Commute"
0 0 1 29 "Male" "Married" "16" "Piety Corner" 8 "Roadster" "Private"
1 1 0.583333333333333 62 "Female" "Married" "16" "Piety Corner" 0 "Panel Van" "Commute"
1 1 0.5 29 "Male" "Single" "12" "Piety Corner" 16 "Sedan" "Commute"
0 0 1 26 "Female" "Married" "22" "Banks Square" 0 "Station Wagon" "Commute"
0 0 1 59 "Female" "Married" "18" "Banks Square" 2 "SUV" "Commute"
1 1 0.833333333333333 64 "Male" "Married" "12" "Piety Corner" 6 "Hatchback" "Commute"
0 0 1 25 "Male" "Single" "12" "Bleachery" 2 "Minibus" "Commute"
0 0 0.25 49 "Female" "Married" "16" "Lakeview" 1 "Hatchback" "Commute"
0 0 1 39 "Female" "Married" "22" "Lakeview" 5 "Sedan" "Commute"
0 0 1 35 "Male" "Married" "18" "Bleachery" 7 "Sedan" "Private"
1 1 1 52 "Male" "Married" "12" "Piety Corner" 13 "SUV" "Commute"
0 0 0.75 22 "Male" "Married" "22" "Lakeview" 0 "Hatchback" "Business"
0 0 0.166666666666667 32 "Male" "Married" "22" "Warrendale" 4 "Sedan" "Private"
0 0 1 35 "Female" "Married" "18" "The Lanes" 23 "SUV" "Commute"
1 1 1 31 "Male" "Married" "18" "Highlands" 6 "Sedan" "Commute"
1 1 1 34 "Female" "Single" "22" "Lakeview" 6 "SUV" "Commute"
0 0 1 21 "Male" "Single" "22" "Bleachery" 5 "SUV" "Private"
0 0 1 19 "Female" "Single" "12" "The Chemistry" 0 "SUV" "Private"
0 0 0.333333333333333 67 "Male" "Married" "16" "Lakeview" 7 "SUV" "Private"
0 0 0.5 20 "Female" "Married" "18" "The Chemistry" 5 "Hatchback" "Private"
0 0 1 35 "Female" "Single" "16" "Lakeview" 0 "Hatchback" "Private"
0 0 1 35 "Female" "Single" "22" "Lakeview" 4 "Panel Van" "Commute"
0 0 1 32 "Male" "Married" "22" "The Lanes" 6 "Sedan" "Private"
0 0 0.916666666666667 34 "Female" "Single" "22" "The Chemistry" 4 "Minibus" "Commute"
0 0 1 26 "Female" "Married" "12" "Lakeview" 0 "Minibus" "Private"
0 0 1 34 "Female" "Married" "12" "The Chemistry" 1 "Sedan" "Commute"
0 0 1 27 "Male" "Single" "18" "Piety Corner" 3 "Sedan" "Commute"
0 0 0.25 31 "Male" "Married" "12" "Banks Square" 12 "Hatchback" "Private"
0 0 1 27 "Male" "Married" "12" "Warrendale" 8 "Hatchback" "Private"
0 0 1 43 "Male" "Married" "12" "Banks Square" 3 "Minibus" "Private"
0 0 1 26 "Male" "Single" "12" "Warrendale" 1 "SUV" "Commute"
0 0 1 28 "Female" "Married" "22" "Warrendale" 2 "Sedan" "Business"
0 0 1 26 "Female" "Single" "18" "The Lanes" 6 "Sedan" "Private"
0 0 1 28 "Female" "Married" "18" "Bleachery" 8 "Truck" "Commute"
0 0 1 29 "Male" "Married" "12" "Bleachery" 15 "Hatchback" "Private"
0 0 1 29 "Female" "Married" "18" "Lakeview" 15 "Station Wagon" "Business"
0 0 1 54 "Male" "Married" "22" "Warrendale" 22 "Panel Van" "Commute"
0 0 1 26 "Female" "Married" "16" "Lakeview" 2 "Hatchback" "Private"
0 0 0.833333333333333 65 "Female" "Married" "12" "Bleachery" 5 "SUV" "Commute"
0 0 0.75 28 "Male" "Married" "16" "The Chemistry" 6 "Hatchback" "Private"
1 1 1 24 "Female" "Married" "18" "Piety Corner" 9 "Sedan" "Commute"
0 0 1 38 "Female" "Married" "22" "Warrendale" 23 "Hatchback" "Commute"
3 1 1 33 "Male" "Married" "12" "Lakeview" 6 "SUV" "Commute"
0 0 1 25 "Female" "Married" "18" "Lakeview" 0 "Panel Van" "Commute"
0 0 1 27 "Female" "Single" "18" "Lakeview" 16 "Panel Van" "Private"
0 0 1 33 "Female" "Single" "22" "Piety Corner" 6 "Station Wagon" "Private"
0 0 1 28 "Female" "Married" "12" "Warrendale" 8 "Sedan" "Commute"
0 0 0.583333333333333 24 "Female" "Married" "18" "The Chemistry" 9 "Station Wagon" "Commute"
0 0 1 62 "Female" "Married" "16" "Lakeview" 4 "Minibus" "Private"
0 0 1 73 "Female" "Married" "18" "The Chemistry" 7 "Panel Van" "Commute"
0 0 1 34 "Female" "Married" "16" "Highlands" 10 "Sedan" "Commute"
0 0 0.25 37 "Male" "Married" "16" "Warrendale" 21 "Station Wagon" "Private"
1 1 1 20 "Female" "Married" "16" "Lakeview" 25 "Truck" "Commute"
0 0 1 71 "Female" "Married" "12" "The Chemistry" 1 "SUV" "Commute"
0 0 1 35 "Male" "Married" "22" "The Lanes" 8 "Station Wagon" "Private"
0 0 1 50 "Male" "Married" "18" "Piety Corner" 3 "Sedan" "Commute"
0 0 1 63 "Male" "Married" "16" "Lakeview" 4 "Minibus" "Commute"
0 0 1 22 "Male" "Married" "12" "Warrendale" 19 "Minibus" "Commute"
0 0 1 48 "Female" "Married" "22" "Lakeview" 4 "SUV" "Business"
0 0 1 35 "Female" "Single" "22" "Lakeview" 5 "SUV" "Private"
0 0 1 29 "Female" "Married" "18" "Warrendale" 14 "Sedan" "Commute"
0 0 0.25 35 "Male" "Married" "16" "Lakeview" 8 "Sedan" "Commute"
1 1 1 23 "Male" "Married" "16" "Piety Corner" 6 "Hatchback" "Commute"
0 0 0.583333333333333 35 "Female" "Married" "12" "Warrendale" 6 "Roadster" "Commute"
0 0 1 31 "Female" "Married" "18" "Banks Square" 4 "Hatchback" "Commute"
0 0 1 39 "Female" "Married" "12" "Piety Corner" 8 "SUV" "Commute"
0 0 1 20 "Male" "Married" "12" "Warrendale" 17 "Truck" "Commute"
0 0 0.583333333333333 38 "Male" "Married" "12" "Bleachery" 9 "Roadster" "Private"
0 0 1 41 "Female" "Married" "12" "Lakeview" 8 "SUV" "Private"
0 0 1 25 "Male" "Single" "16" "Warrendale" 9 "Roadster" "Private"
0 0 0.5 32 "Female" "Single" "22" "Piety Corner" 16 "Hatchback" "Commute"
0 0 1 54 "Male" "Married" "12" "Highlands" 4 "Truck" "Private"
0 0 1 21 "Male" "Married" "12" "Piety Corner" 5 "Hatchback" "Commute"
0 0 1 29 "Female" "Married" "18" "Lakeview" 2 "SUV" "Commute"
0 0 1 25 "Male" "Single" "12" "Lakeview" 8 "Hatchback" "Private"
0 0 1 32 "Female" "Married" "12" "Highlands" 0 "Sedan" "Private"
0 0 1 20 "Female" "Married" "12" "The Lanes" 9 "Minibus" "Private"
0 0 0.166666666666667 21 "Male" "Married" "12" "Lakeview" 6 "Hatchback" "Private"
1 1 1 27 "Female" "Married" "12" "The Lanes" 5 "Truck" "Commute"
0 0 0.833333333333333 23 "Female" "Married" "18" "Lakeview" 1 "Minibus" "Private"
0 0 1 39 "Female" "Married" "22" "Piety Corner" 6 "Hatchback" "Commute"
0 0 1 20 "Female" "Married" "16" "Banks Square" 5 "Minibus" "Private"
0 0 0.0833333333333333 20 "Female" "Single" "18" "Lakeview" 7 "Station Wagon" "Business"
0 0 1 19 "Male" "Married" "18" "Bleachery" 7 "Sedan" "Commute"
0 0 1 61 "Male" "Married" "22" "The Chemistry" 2 "Minibus" "Commute"
1 1 1 19 "Female" "Married" "18" "Lakeview" 6 "Sedan" "Private"
0 0 0.75 24 "Female" "Married" "22" "Piety Corner" 6 "Hatchback" "Commute"
0 0 1 49 "Male" "Married" "18" "Highlands" 4 "Truck" "Commute"
0 0 1 39 "Male" "Single" "18" "The Chemistry" 18 "Truck" "Commute"
0 0 1 62 "Male" "Single" "18" "The Chemistry" 21 "Station Wagon" "Private"
0 0 1 33 "Male" "Single" "22" "Piety Corner" 9 "SUV" "Private"
0 0 1 30 "Female" "Married" "22" "Highlands" 8 "Sedan" "Commute"
0 0 1 59 "Male" "Married" "12" "Piety Corner" 8 "Minibus" "Business"
0 0 1 21 "Female" "Single" "16" "Lakeview" 7 "SUV" "Commute"
0 0 1 43 "Male" "Married" "18" "The Lanes" 5 "Minibus" "Commute"
0 0 1 26 "Male" "Married" "18" "Piety Corner" 1 "Hatchback" "Commute"
0 0 1 23 "Male" "Married" "16" "Lakeview" 3 "Truck" "Commute"
0 0 0.5 49 "Female" "Married" "18" "Warrendale" 4 "Hatchback" "Business"
0 0 1 33 "Female" "Single" "22" "The Lanes" 24 "Minibus" "Commute"
0 0 1 33 "Female" "Married" "16" "Piety Corner" 1 "Sedan" "Private"
0 0 0.0833333333333333 35 "Female" "Married" "16" "The Lanes" 11 "SUV" "Business"
0 0 0.75 34 "Male" "Married" "18" "Lakeview" 5 "Panel Van" "Private"
0 0 1 51 "Male" "Married" "18" "Lakeview" 4 "SUV" "Commute"
0 0 1 59 "Male" "Married" "22" "Banks Square" 6 "Hatchback" "Private"
0 0 1 23 "Female" "Married" "18" "Warrendale" 8 "Hatchback" "Private"
0 0 1 31 "Male" "Married" "18" "Highlands" 9 "Panel Van" "Private"
0 0 1 37 "Female" "Married" "12" "Warrendale" 7 "SUV" "Commute"
0 0 1 64 "Male" "Married" "22" "Piety Corner" 3 "SUV" "Commute"
0 0 1 25 "Female" "Married" "18" "Lakeview" 4 "SUV" "Private"
0 0 0.25 69 "Male" "Married" "16" "Bleachery" 6 "Sedan" "Business"
0 0 0.75 30 "Male" "Married" "18" "Piety Corner" 0 "Minibus" "Commute"
0 0 1 30 "Female" "Married" "16" "Lakeview" 5 "SUV" "Commute"
0 0 1 34 "Male" "Married" "16" "Lakeview" 8 "Station Wagon" "Commute"
0 0 1 32 "Female" "Married" "22" "Piety Corner" 9 "Sedan" "Private"
0 0 1 42 "Male" "Married" "18" "Warrendale" 9 "Hatchback" "Private"
0 0 1 33 "Female" "Married" "16" "Bleachery" 18 "Sedan" "Private"
0 0 1 34 "Female" "Married" "18" "The Lanes" 8 "Hatchback" "Private"
0 0 1 25 "Female" "Married" "18" "Highlands" 4 "SUV" "Commute"
0 0 1 33 "Female" "Married" "12" "Lakeview" 15 "Hatchback" "Private"
0 0 1 27 "Female" "Married" "16" "Warrendale" 5 "Station Wagon" "Commute"
0 0 1 39 "Male" "Married" "22" "Piety Corner" 0 "SUV" "Commute"
0 0 0.25 31 "Male" "Married" "16" "Warrendale" 8 "Panel Van" "Commute"
0 0 1 21 "Male" "Married" "16" "Highlands" 1 "Hatchback" "Private"
0 0 0.416666666666667 51 "Male" "Single" "22" "Warrendale" 5 "Truck" "Commute"
0 0 1 33 "Male" "Married" "18" "Warrendale" 9 "Hatchback" "Commute"
0 0 0.25 28 "Female" "Married" "12" "Bleachery" 8 "Hatchback" "Commute"
0 0 1 39 "Female" "Married" "12" "Banks Square" 5 "Hatchback" "Private"
0 0 0.583333333333333 32 "Male" "Married" "16" "Highlands" 1 "Panel Van" "Business"
0 0 1 23 "Female" "Married" "18" "Warrendale" 0 "Hatchback" "Private"
0 0 1 28 "Female" "Married" "16" "The Chemistry" 23 "Station Wagon" "Private"
0 0 1 28 "Female" "Single" "16" "Lakeview" 9 "Sedan" "Private"
0 0 0.166666666666667 57 "Male" "Married" "22" "Lakeview" 8 "SUV" "Private"
0 0 1 25 "Female" "Single" "16" "Lakeview" 17 "SUV" "Commute"
0 0 1 23 "Male" "Married" "16" "The Chemistry" 5 "Panel Van" "Commute"
0 0 0.5 42 "Male" "Married" "16" "Lakeview" 8 "Minibus" "Commute"
0 0 0.5 31 "Female" "Married" "12" "Lakeview" 1 "SUV" "Commute"
0 0 1 28 "Female" "Married" "22" "Bleachery" 19 "Hatchback" "Business"
0 0 1 45 "Female" "Single" "12" "The Lanes" 0 "Truck" "Commute"
0 0 1 22 "Male" "Single" "16" "Bleachery" 8 "SUV" "Commute"
0 0 1 48 "Male" "Married" "16" "Lakeview" 6 "SUV" "Private"
0 0 1 31 "Male" "Single" "12" "Warrendale" 1 "SUV" "Private"
0 0 1 33 "Female" "Married" "18" "Piety Corner" 8 "Sedan" "Commute"
0 0 1 54 "Female" "Married" "22" "Highlands" 9 "Sedan" "Commute"
0 0 1 18 "Male" "Married" "18" "Piety Corner" 1 "Panel Van" "Private"
2 1 0.75 20 "Female" "Married" "22" "Lakeview" 15 "Minibus" "Commute"
0 0 1 20 "Male" "Married" "18" "Warrendale" 8 "SUV" "Private"
0 0 1 32 "Male" "Married" "22" "Piety Corner" 2 "Station Wagon" "Private"
0 0 1 26 "Female" "Married" "22" "Lakeview" 0 "Truck" "Commute"
0 0 1 21 "Female" "Single" "16" "Warrendale" 4 "Truck" "Commute"
0 0 1 58 "Female" "Married" "18" "Warrendale" 15 "SUV" "Commute"
0 0 1 66 "Female" "Married" "18" "Lakeview" 14 "Station Wagon" "Commute"
0 0 1 33 "Male" "Married" "22" "Highlands" 9 "Hatchback" "Commute"
0 0 0.666666666666667 34 "Female" "Married" "22" "Bleachery" 20 "SUV" "Private"
0 0 1 53 "Male" "Married" "16" "Piety Corner" 8 "SUV" "Commute"
0 0 1 33 "Male" "Married" "12" "The Lanes" 0 "Sedan" "Private"
0 0 1 57 "Female" "Married" "12" "Piety Corner" 0 "Hatchback" "Private"
0 0 1 38 "Male" "Married" "18" "Highlands" 8 "SUV" "Private"
0 0 1 49 "Male" "Single" "18" "Warrendale" 11 "SUV" "Commute"
0 0 1 42 "Female" "Married" "18" "Bleachery" 8 "Minibus" "Private"
0 0 1 45 "Male" "Married" "18" "Warrendale" 8 "Minibus" "Private"
0 0 1 35 "Female" "Married" "12" "Highlands" 9 "SUV" "Commute"
0 0 1 28 "Female" "Married" "18" "Bleachery" 1 "Minibus" "Commute"
0 0 1 19 "Female" "Married" "12" "Lakeview" 8 "Station Wagon" "Commute"
0 0 1 33 "Female" "Married" "22" "Warrendale" 7 "Minibus" "Private"
0 0 1 59 "Male" "Married" "12" "Bleachery" 4 "Panel Van" "Private"
0 0 1 29 "Male" "Single" "12" "Warrendale" 0 "Sedan" "Business"
0 0 1 26 "Female" "Married" "16" "Warrendale" 5 "Sedan" "Private"
0 0 1 62 "Female" "Married" "22" "Piety Corner" 17 "Truck" "Commute"
0 0 1 34 "Female" "Married" "22" "The Chemistry" 7 "Hatchback" "Private"
0 0 1 71 "Female" "Single" "16" "The Lanes" 4 "Sedan" "Commute"
0 0 0.416666666666667 17 "Male" "Single" "16" "Piety Corner" 15 "Hatchback" "Private"
2 1 1 23 "Female" "Married" "18" "Piety Corner" 5 "Truck" "Commute"
0 0 1 41 "Female" "Single" "22" "Lakeview" 2 "Panel Van" "Private"
0 0 1 57 "Female" "Married" "22" "The Lanes" 8 "Minibus" "Business"
0 0 1 67 "Male" "Single" "22" "Warrendale" 8 "SUV" "Private"
0 0 1 33 "Female" "Married" "22" "The Chemistry" 4 "SUV" "Commute"
0 0 1 37 "Female" "Married" "18" "Highlands" 8 "Station Wagon" "Commute"
0 0 1 41 "Male" "Married" "16" "The Lanes" 7 "Station Wagon" "Commute"
0 0 0.5 59 "Male" "Married" "18" "Piety Corner" 15 "SUV" "Commute"
0 0 1 29 "Male" "Married" "18" "The Lanes" 5 "SUV" "Commute"
0 0 1 34 "Female" "Married" "18" "Warrendale" 0 "SUV" "Commute"
0 0 0.25 17 "Male" "Married" "18" "Piety Corner" 0 "Panel Van" "Business"
0 0 1 70 "Female" "Married" "22" "Lakeview" 3 "Station Wagon" "Business"
0 0 1 36 "Male" "Married" "12" "Piety Corner" 2 "Panel Van" "Private"
0 0 0.916666666666667 71 "Male" "Married" "16" "Lakeview" 6 "SUV" "Commute"
0 0 0.25 75 "Male" "Married" "18" "Piety Corner" 10 "Station Wagon" "Commute"
0 0 1 54 "Male" "Single" "16" "Piety Corner" 5 "SUV" "Commute"
0 0 1 35 "Female" "Married" "22" "The Lanes" 20 "Panel Van" "Commute"
0 0 1 60 "Female" "Single" "12" "Piety Corner" 6 "Panel Van" "Commute"
0 0 1 64 "Female" "Single" "12" "Piety Corner" 23 "Sedan" "Commute"
0 0 1 31 "Male" "Married" "18" "Lakeview" 9 "Panel Van" "Private"
0 0 1 24 "Female" "Married" "22" "Bleachery" 17 "Panel Van" "Commute"
0 0 1 41 "Female" "Married" "16" "Lakeview" 6 "Truck" "Private"
0 0 0.75 30 "Male" "Married" "12" "The Chemistry" 2 "Station Wagon" "Commute"
0 0 0.916666666666667 30 "Female" "Married" "16" "The Chemistry" 1 "Truck" "Commute"
0 0 1 22 "Male" "Married" "12" "Warrendale" 5 "Truck" "Private"
0 0 0.75 23 "Female" "Married" "22" "Piety Corner" 21 "Hatchback" "Commute"
0 0 0.25 30 "Female" "Married" "18" "Warrendale" 17 "SUV" "Commute"
0 0 0.75 22 "Female" "Married" "18" "The Chemistry" 1 "SUV" "Commute"
0 0 0.583333333333333 21 "Male" "Single" "16" "Bleachery" 8 "Panel Van" "Private"
0 0 1 30 "Female" "Married" "12" "The Lanes" 19 "Sedan" "Commute"
0 0 1 33 "Female" "Married" "12" "Highlands" 14 "SUV" "Business"
0 0 1 20 "Female" "Married" "22" "The Lanes" 8 "SUV" "Commute"
0 0 1 20 "Female" "Married" "18" "The Lanes" 6 "SUV" "Commute"
0 0 1 29 "Male" "Married" "16" "Piety Corner" 6 "Station Wagon" "Private"
0 0 1 28 "Male" "Married" "12" "Highlands" 25 "Minibus" "Commute"
0 0 1 29 "Male" "Married" "12" "Warrendale" 9 "Station Wagon" "Commute"
1 1 1 25 "Male" "Married" "12" "The Lanes" 1 "Station Wagon" "Private"
0 0 1 33 "Male" "Married" "22" "Lakeview" 21 "Truck" "Private"
0 0 1 23 "Female" "Married" "22" "Bleachery" 7 "SUV" "Private"
0 0 1 55 "Male" "Married" "16" "Piety Corner" 3 "SUV" "Private"
0 0 1 43 "Male" "Married" "18" "Banks Square" 9 "Minibus" "Commute"
1 1 1 28 "Male" "Married" "18" "Highlands" 14 "Hatchback" "Commute"
0 0 0.75 27 "Male" "Married" "12" "Piety Corner" 5 "Sedan" "Commute"
0 0 1 32 "Male" "Married" "18" "Bleachery" 0 "Hatchback" "Commute"
0 0 1 41 "Female" "Married" "12" "Bleachery" 8 "SUV" "Commute"
0 0 1 42 "Male" "Married" "22" "The Lanes" 2 "SUV" "Commute"
0 0 1 44 "Male" "Married" "18" "Lakeview" 8 "Hatchback" "Private"
0 0 1 20 "Female" "Married" "22" "The Lanes" 4 "Sedan" "Private"
0 0 0.0833333333333333 18 "Female" "Married" "22" "Lakeview" 4 "Hatchback" "Commute"
0 0 1 29 "Female" "Married" "18" "Lakeview" 6 "SUV" "Private"
0 0 1 29 "Female" "Married" "22" "Warrendale" 1 "Panel Van" "Private"
0 0 0.333333333333333 23 "Female" "Single" "12" "Piety Corner" 5 "Hatchback" "Commute"
0 0 1 38 "Female" "Married" "22" "Lakeview" 8 "SUV" "Commute"
0 0 0.333333333333333 44 "Male" "Married" "22" "Lakeview" 8 "Hatchback" "Commute"
0 0 1 21 "Female" "Married" "18" "Highlands" 2 "Roadster" "Private"
0 0 1 37 "Male" "Married" "18" "Bleachery" 6 "Panel Van" "Private"
0 0 1 32 "Male" "Married" "12" "Warrendale" 4 "Roadster" "Commute"
0 0 1 44 "Female" "Married" "18" "Lakeview" 2 "Hatchback" "Commute"
0 0 1 41 "Female" "Married" "18" "Lakeview" 13 "SUV" "Commute"
0 0 1 30 "Female" "Married" "18" "Highlands" 8 "Minibus" "Private"
0 0 0.333333333333333 21 "Female" "Single" "22" "The Lanes" 25 "Truck" "Private"
0 0 0.25 40 "Female" "Married" "12" "Piety Corner" 16 "Panel Van" "Commute"
0 0 1 34 "Female" "Married" "16" "Highlands" 0 "Hatchback" "Commute"
0 0 0.75 31 "Female" "Married" "12" "Warrendale" 8 "Minibus" "Commute"
0 0 1 26 "Male" "Married" "18" "Warrendale" 11 "Minibus" "Commute"
0 0 1 61 "Female" "Married" "16" "Warrendale" 7 "SUV" "Commute"
0 0 1 35 "Female" "Married" "22" "Warrendale" 3 "Hatchback" "Commute"
0 0 1 26 "Female" "Single" "16" "The Chemistry" 8 "Hatchback" "Private"
0 0 1 48 "Male" "Married" "18" "Piety Corner" 8 "Panel Van" "Private"
1 1 1 28 "Female" "Single" "16" "The Lanes" 7 "Station Wagon" "Private"
1 1 0.666666666666667 55 "Male" "Married" "18" "Lakeview" 3 "Hatchback" "Commute"
0 0 1 32 "Male" "Married" "22" "The Lanes" 7 "Panel Van" "Private"
0 0 1 27 "Male" "Single" "16" "Warrendale" 16 "Sedan" "Commute"
0 0 1 22 "Male" "Single" "16" "Bleachery" 18 "Panel Van" "Commute"
0 0 1 44 "Male" "Single" "12" "The Lanes" 7 "SUV" "Commute"
0 0 0.25 26 "Female" "Married" "16" "Lakeview" 4 "Truck" "Commute"
0 0 1 35 "Male" "Married" "18" "Banks Square" 8 "Hatchback" "Commute"
0 0 1 45 "Male" "Single" "12" "The Lanes" 11 "Station Wagon" "Business"
1 1 1 34 "Male" "Married" "12" "Piety Corner" 2 "SUV" "Commute"
0 0 1 29 "Male" "Married" "16" "Highlands" 4 "Hatchback" "Private"
0 0 1 22 "Female" "Married" "22" "Lakeview" 22 "SUV" "Commute"
0 0 1 44 "Female" "Married" "12" "Bleachery" 6 "Sedan" "Business"
0 0 1 23 "Male" "Married" "16" "Highlands" 9 "Minibus" "Commute"
0 0 1 41 "Male" "Married" "16" "Warrendale" 9 "Minibus" "Private"
0 0 1 32 "Female" "Married" "16" "Warrendale" 11 "Sedan" "Private"
2 1 1 61 "Female" "Married" "18" "Highlands" 18 "Panel Van" "Private"
0 0 1 49 "Male" "Single" "12" "Banks Square" 1 "Sedan" "Commute"
0 0 1 22 "Female" "Married" "12" "The Lanes" 13 "Sedan" "Private"
0 0 1 58 "Female" "Single" "18" "Piety Corner" 1 "Panel Van" "Commute"
0 0 1 23 "Male" "Married" "22" "Warrendale" 9 "Sedan" "Commute"
0 0 1 52 "Male" "Married" "18" "Piety Corner" 1 "Hatchback" "Private"
1 1 1 47 "Male" "Married" "12" "Lakeview" 6 "Station Wagon" "Commute"
